id,filename,participant,room,placement,session,polar_position,utterance,dov_angle,channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_ch1,gp_max_ix_ch1,gp_auc_ch1,tdoa_ch1,gp_max_val_ch2,gp_max_ix_ch2,gp_auc_ch2,tdoa_ch2,gp_max_val_ch3,gp_max_ix_ch3,gp_auc_ch3,tdoa_ch3,gp_max_val_ch4,gp_max_ix_ch4,gp_auc_ch4,tdoa_ch4
33104,recording0_180_1.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,180,1,6.671942844047168e-05,1.3118611477491244e-07,0.001966235590461617,-5.8519164006008755e-08,0.0010037154443472097,-1.4729967219398633e-15,6.325705134300252e-11,-8.08970534082004e-07,0.002939596494907658,0.6522222,0.7748148,0.09032602,9437.265804031864,0.0003362522997990065,10.366241455078125,2.2845528975042657,0.0,0.0,0.0,0.0,0.03125484705816977,729.0,4.199900868031026,-9.114583333333334e-06,0.011900888646401713,481.0,3.819163938739701,-1.3020833333333333e-06,0.05253777870816409,1.0,4.0656662990598305,1.3020833333333333e-06
33105,recording0_180_2.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,180,2,6.142368745739019e-05,1.0772818759014124e-07,0.0017538541245162565,-5.6413573889672736e-08,0.0009666267716313083,-1.4193043990261455e-15,6.095427045240785e-11,-7.795829168715805e-07,0.0028322315206912307,0.88726336,0.8341939,0.08557103,9068.794466378167,0.0003188831886716451,9.944976806640625,2.3134413165360486,0.03125484705816977,729.0,4.199900868031026,-9.114583333333334e-06,0.0,0.0,0.0,0.0,0.03768878953290682,3.0,4.5590235454824,3.90625e-06,0.0223628014002396,390.0,4.092403484306733,1.171875e-05
33106,recording0_180_3.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,180,3,5.426130205449236e-05,1.4417405535175724e-07,0.0026570327266929434,-5.359997802867376e-08,0.0009230027078324499,-1.359977771697226e-15,5.83263041391001e-11,-7.446036852911324e-07,0.0027029373526369234,0.533354,0.89514863,0.08118383,8615.840823000297,0.0003087956841130423,9.88348388671875,2.0947661261188784,0.011900888646401713,481.0,3.819163938739701,-1.3020833333333333e-06,0.03768878953290682,3.0,4.5590235454824,3.90625e-06,0.0,0.0,0.0,0.0,0.042577469718769106,3.0,4.5463496365064024,3.90625e-06
33107,recording0_180_4.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,180,4,5.908851959905645e-05,1.5308940853607791e-07,0.0025908486043458518,-5.6095791363224474e-08,0.0009647582123814134,-1.4371924919372688e-15,6.158729365866504e-11,-7.851089705926672e-07,0.002840896686446226,0.4331551,0.8720822,0.09225245,9821.650529338047,0.00032151642980739865,10.138336181640625,1.987136602275994,0.05253777870816409,1.0,4.0656662990598305,1.3020833333333333e-06,0.0223628014002396,390.0,4.092403484306733,1.171875e-05,0.042577469718769106,3.0,4.5463496365064024,3.90625e-06,0.0,0.0,0.0,0.0
33108,recording0_225_1.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,225,1,2.795227677282903e-05,2.922338672455376e-08,0.0010454742904148799,-4.760729861497143e-08,0.0008183830503181534,-1.2185700537040845e-15,5.220481867263556e-11,-6.653870630901386e-07,0.0024077878769646205,0.31102848,0.6997109,0.04904148,4192.720479693264,0.0002567745358715674,7.811187744140625,1.6483892281438488,0.0,0.0,0.0,0.0,0.03852537586109874,2.0,4.679282694472841,2.6041666666666666e-06,0.05583881627717004,734.0,3.6479962063416376,-2.6041666666666666e-06,0.019770311081448146,343.0,4.2053081839013995,0.0
33109,recording0_225_2.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,225,2,2.5801788032876345e-05,2.7946593773148534e-08,0.0010831262444889209,-4.545694632297033e-08,0.0007816467053740381,-1.1634723327794476e-15,4.98490450292038e-11,-6.354167345317829e-07,0.0022996348326281193,0.45942622,0.6357013,0.046466894,4006.2408332731575,0.0002417474832349023,7.475616455078125,1.9120432122971154,0.03852537586109874,2.0,4.679282694472841,2.6041666666666666e-06,0.0,0.0,0.0,0.0,0.03149213278630575,700.0,4.607729355677136,0.0,0.02388720934066602,697.0,4.37457621677881,0.0
33110,recording0_225_3.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,225,3,2.6269266091002634e-05,3.3111982535080923e-08,0.0012604837310785,-4.48178801510041e-08,0.0007737933027478158,-1.157512050904124e-15,4.9530956564406165e-11,-6.302382710235725e-07,0.0022779842917990136,0.31340206,0.65956473,0.046153944,3971.388310007751,0.0002499378358729831,7.690277099609375,2.3552314827662117,0.05583881627717004,734.0,3.6479962063416376,-2.6041666666666666e-06,0.03149213278630575,700.0,4.607729355677136,0.0,0.0,0.0,0.0,0.0,0.01926349814073409,36.0,4.239401380582069,-1.3020833333333333e-06
33111,recording0_225_4.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,225,4,2.8430128109709263e-05,3.346766049955142e-08,0.0011771899293032653,-4.767926782193326e-08,0.0008219461852634469,-1.2334972286921587e-15,5.27770247984206e-11,-6.713990091995506e-07,0.0024243614083323266,0.47697973,0.59320647,0.049641386,4296.0460460446775,0.00026658051041833177,8.018341064453125,2.085914668286685,0.019770311081448146,343.0,4.2053081839013995,0.0,0.02388720934066602,697.0,4.37457621677881,0.0,0.01926349814073409,36.0,4.239401380582069,-1.3020833333333333e-06,0.0,0.0,0.0,0.0
33112,recording0_270_1.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,270,1,5.078506236270956e-05,1.6569646552609174e-07,0.0032627008379487446,-5.139591306766185e-08,0.0008862879077262786,-1.2263646618130201e-15,5.290061631038719e-11,-6.81880545853305e-07,0.0025205966124141293,0.62051,0.7606551,0.035460606,3262.956225346774,0.00031690319498085524,9.602142333984375,2.9656422163806657,0.0,0.0,0.0,0.0,0.029043165049207665,2.0,5.01772343493774,2.6041666666666666e-06,0.034355860535848444,733.0,4.572107210299278,-3.90625e-06,0.03298686243449767,734.0,4.817957443420441,-2.6041666666666666e-06
33113,recording0_270_2.wav,s8,upstairs,wall,trial2,B1_3_45,recording0,270,2,4.671825030219155e-05,1.4291502177270144e-07,0.0030590833528283336,-4.946277227395471e-08,0.0008523344762331365,-1.1716212110807316e-15,5.0587880065930024e-11,-6.52980940651498e-07,0.0024183629661479,0.48292282,0.6929392,0.032941494,3053.56816955097,0.00030105862602089234,9.23968505859375,2.9744716465817733,0.029043165049207665,2.0,5.01772343493774,2.6041666666666666e-06,0.0,0.0,0.0,0.0,0.03429719991134486,1.0,5.017566517983657,1.3020833333333333e-06,0.031210316946343554,5.0,4.678574397744992,6.510416666666667e-06
